0-9 y/o % of total pop,10-19 y/o % of total pop,20-29 y/o % of total pop,30-39 y/o % of total pop,40-49 y/o % of total pop,50-59 y/o % of total pop,80+ y/o % of total pop,% White-alone,Black-alone pop,% Black-alone,Native American/American Indian-alone pop,% NA/AI-alone,Asian-alone pop,% Asian-alone,Hawaiian/Pacific Islander-alone pop,% Hawaiian/PI-alone,% Two or more races,N_POP_CHG_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_NET_MIG_2018,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults completing some college or associate's degree 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,PCTPOV517_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Percent of Population Aged 60+,COUNTY_NAME,STATE_NAME,CNTY_FIPS,anycondition_Upper 95% CI,Obesity_Upper 95% CI,Heart disease_Upper 95% CI,Heart disease_number,COPD_Upper 95% CI,CKD_Upper 95% CI,CKD_number,Urban_rural_code,COUNTY_NAME_N,STATE_NAME_N
12.27308603,12.39824106,11.76457323,13.13789604,13.35889052,13.9406923,3.370165746,87.76524975,8384,9.453151426,319,0.359679784,790,0.890743038,67,0.07554403,1.455631977,714,11.5,10.9,0.7,0.4,7.4,15.2,36.0,32.3,16.5,14.0,3.5,57284,114.8,71.2,6.9,21.8,St. Clair,Alabama,115,55.2,39.6,9.2,5711,11.3,3.4,2181,2,57,0
12.13173425,13.73019883,11.77801369,13.05706352,14.21047996,13.58648537,3.242361166,82.8350494,28171,13.05984507,851,0.394516636,4871,2.258155739,125,0.057948977,1.394484185,1978,10.6,7.3,3.3,0.7,6.0,7.8,20.3,29.7,42.1,8.2,2.9,75663,151.7,71.2,6.9,19.9,Shelby,Alabama,117,45.5,34.2,7.3,10912,8.1,2.9,4464,2,58,0
10.58230242,13.54503191,20.98337404,8.226302104,9.424001261,12.13458356,5.01142542,25.25411709,9111,71.79103302,17,0.133953195,256,2.017177527,4,0.031518399,0.772200772,-89,10.1,11.6,-1.6,3.1,-5.3,15.8,37.8,24.6,21.8,53.2,5.9,27859,55.9,71.2,6.9,23.0,Sumter,Alabama,119,55.4,42.0,10.1,954,11.2,4.7,456,6,59,0
11.00741594,12.54948138,12.86140201,12.0233502,12.68978303,13.78463697,3.798166057,64.3207897,26208,32.83058576,326,0.408378013,525,0.657663978,22,0.027559252,1.7550233,-194,10.4,13.3,-2.9,0.3,0.5,19.0,34.9,31.8,14.3,24.1,4.3,41630,83.5,71.2,6.9,23.3,Talladega,Alabama,121,59.0,39.9,10.6,6165,12.3,4.1,2427,5,60,0
11.29219448,11.42553769,11.8749537,10.17112379,11.46257747,14.30476332,4.560831667,70.43237771,10994,27.14768995,173,0.427192138,251,0.619798998,24,0.059263649,1.313677556,-116,10.1,13.7,-3.6,-0.2,0.8,19.5,32.9,29.2,18.3,33.6,4.2,42205,84.6,71.2,6.9,27.0,Tallapoosa,Alabama,123,51.4,36.3,11.4,3349,13.3,4.3,1295,6,61,0
11.85672368,13.97820124,19.82853943,12.76620188,11.43788503,11.13488519,2.951974764,64.61220328,67003,32.07250935,699,0.334592243,3394,1.624615267,138,0.066056838,1.290023024,1202,11.9,8.7,3.3,1.1,2.5,11.6,29.9,28.3,30.3,19.9,3.7,52557,105.4,71.2,6.9,17.8,Tuscaloosa,Alabama,125,47.3,35.3,7.1,10770,8.5,3.0,4691,4,62,0
12.2066833,12.0293199,12.14860856,11.02478379,12.49077867,13.79196685,4.170394437,90.95760544,3932,6.171618716,355,0.557203623,386,0.60586084,69,0.108301549,1.599409835,-224,11.7,15.6,-4.0,0.1,0.5,19.1,37.1,32.2,11.6,24.0,4.2,45434,91.1,71.2,6.9,25.2,Walker,Alabama,127,55.5,38.1,11.2,5069,13.6,4.0,1828,2,63,0
10.99645866,13.38380755,11.96116742,10.69117108,12.2786665,14.39736232,4.322872146,66.17413604,3850,23.50714373,1287,7.858102332,148,0.90365124,18,0.109903529,1.447063133,-154,9.7,11.3,-1.6,0.7,-7.8,19.6,43.2,26.1,11.1,24.5,5.8,44424,89.1,71.2,6.9,24.5,Washington,Alabama,129,55.9,36.0,11.2,1331,13.0,4.3,518,6,64,0
12.36473134,14.20909005,12.39296132,10.5674226,11.18848217,12.59998118,4.912016562,27.4301308,7575,71.2807001,24,0.225839842,25,0.235249835,2,0.018819987,0.809259434,-85,12.7,13.0,-0.4,0.0,-7.6,23.1,40.3,24.1,12.5,50.5,9.6,25385,50.9,71.2,6.9,25.2,Wilcox,Alabama,131,60.8,46.8,12.1,911,13.6,5.3,405,6,65,0
10.6635672,11.84277261,10.77345731,10.51986475,12.48098056,14.98309383,4.911242604,96.18343195,207,0.874894336,206,0.870667794,87,0.367709214,48,0.202874049,1.500422654,-85,10.2,14.3,-4.1,0.1,0.6,21.9,37.4,27.3,13.5,26.2,4.2,41156,82.5,71.2,6.9,27.4,Winston,Alabama,133,54.6,38.0,12.1,2062,14.3,4.2,731,6,66,0
6.360300542,6.569980779,17.36851302,16.91420584,19.43036869,19.22068845,0.61156736,33.37410449,401,7.006814608,674,11.77704001,2359,41.21964005,135,2.358902673,4.263498165,-3,5.4,1.9,3.5,26.2,-4.4,11.2,40.5,31.9,16.4,7.8,3.5,82633,110.3,105.6,8.5,12.2,Aleutians West,Alaska,16,40.7,31.3,5.6,268,5.5,2.5,119,6,67,1
14.00880846,12.75614157,16.54775707,15.59453656,11.91062572,12.34761849,2.077602234,63.90796397,17799,6.105207554,25865,8.871913781,29418,10.09062283,7827,2.684727205,8.339564654,-2726,14.5,6.1,8.4,3.9,-17.8,6.2,23.8,34.7,35.3,11.0,5.5,82113,109.6,105.6,8.5,14.6,Anchorage,Alaska,20,38.6,28.8,5.6,11289,6.2,2.5,5309,3,68,1
21.51954326,17.6438296,15.51383399,12.90623628,9.173254282,11.03974528,1.185770751,10.29863856,167,0.91677646,15263,83.78897672,174,0.955204216,43,0.236056214,3.804347826,137,24.0,7.5,16.4,0.3,-9.0,18.6,45.2,23.9,12.3,38.9,12.8,44304,59.1,105.6,8.5,11.6,Bethel,Alaska,50,49.5,38.8,9.9,1069,13.2,4.3,472,6,69,1
12.65678449,8.665906499,14.02508552,13.56898518,11.74458381,17.21778791,2.850627138,45.38198404,9,1.02622577,286,32.61117446,12,1.368301026,3,0.342075257,19.27023945,7,6.9,10.3,-3.4,1.1,11.4,5.6,34.9,37.2,22.3,16.8,6.3,77257,103.1,105.6,8.5,17.9,Bristol Bay,Alaska,60,42.9,33.3,7.9,52,8.5,3.3,22,6,70,1
10.63623118,9.227780476,13.35599806,14.7158815,16.02719767,17.28994658,1.359883439,82.90432249,44,2.136959689,109,5.293831957,110,5.342399223,1,0.048567266,4.273919378,-7,13.6,0.5,13.1,12.6,-17.0,1.6,26.1,28.8,43.5,7.0,7.8,75477,100.8,105.6,8.5,20.9,Denali,Alaska,68,37.4,29.0,6.8,103,7.5,2.8,44,6,71,1
19.6,14.84,15.8,12.72,9.22,12.58,1.52,16.52,37,0.74,3617,72.34,45,0.9,12,0.24,9.26,65,20.7,8.7,12.1,0.2,0.6,12.7,39.2,28.8,19.3,30.1,8.2,54524,72.8,105.6,8.5,14.1,Dillingham,Alaska,70,47.8,36.6,9.0,286,11.1,3.9,125,6,72,1
14.5436542,12.1975124,20.7434501,15.56112397,10.54349254,10.77386305,1.521657859,75.71308767,5410,5.466247689,7830,7.911408392,3455,3.490921583,540,0.545614372,6.872720292,-754,15.9,5.1,10.8,2.2,-18.5,5.5,22.3,39.7,32.6,8.6,5.8,74268,99.1,105.6,8.5,13.9,Fairbanks North Star,Alaska,90,38.4,31.2,5.3,3615,6.0,2.3,1653,4,73,1
8.084074373,10.9135004,8.367016977,11.96443007,11.80274859,16.49151172,3.516572352,79.66855295,16,0.64672595,259,10.46887631,26,1.050929669,0,0.0,8.164915117,-44,6.4,4.0,2.4,0.8,-19.6,3.0,30.0,29.5,37.4,14.2,9.5,58943,78.7,105.6,8.5,28.7,Haines,Alaska,100,40.7,29.9,8.2,153,8.5,3.4,65,6,74,1
10.08833101,9.948860995,8.693630869,10.73919107,11.9944212,17.20130172,3.254300325,48.72152487,41,1.906090191,811,37.70339377,32,1.487680149,1,0.046490005,10.13482101,12,8.4,14.5,-6.1,7.5,11.7,8.5,35.6,32.5,23.4,25.9,12.6,51188,68.3,105.6,8.5,30.1,Hoonah-Angoon,Alaska,105,48.7,35.2,10.3,170,10.6,4.2,69,6,75,1
11.61834771,12.01071217,13.62065207,15.11225983,13.06324541,14.26213683,2.114408495,68.7291751,466,1.451125712,3809,11.86124,2257,7.028306293,417,1.298539532,9.631613365,52,10.3,5.3,5.0,3.7,-3.5,3.9,20.4,36.2,39.5,7.4,4.4,79173,105.7,105.6,8.5,18.2,Juneau,Alaska,110,34.9,26.2,6.0,1397,6.4,2.6,621,5,76,1
12.44597065,12.23583278,11.84118361,12.44597065,11.48070319,13.98527326,2.707874191,83.27439222,484,0.82688398,4659,7.959612526,1042,1.78019237,186,0.317769463,5.841149437,11,12.0,8.9,3.1,1.4,-2.9,7.2,32.2,37.3,23.3,13.5,7.7,65439,87.4,105.6,8.5,22.7,Kenai Peninsula,Alaska,122,41.8,34.0,8.2,3351,9.0,3.3,1384,6,77,1
12.17847392,12.27906308,12.83948843,13.85256502,11.79767208,14.06811323,2.830866504,66.91334962,147,1.056186234,1951,14.01781865,1171,8.413565167,49,0.352062078,9.24701825,36,11.5,6.8,4.7,4.2,-2.2,7.3,29.9,38.3,24.5,11.0,6.0,68309,91.2,105.6,8.5,21.5,Ketchikan Gateway,Alaska,130,47.0,36.1,7.3,734,8.1,3.1,313,5,78,1
15.0093668,13.03859123,15.06931435,15.38403897,11.50243537,13.00861746,1.648557512,55.20419633,177,1.326339453,1710,12.81378794,2968,22.24053953,128,0.959160734,7.455976021,-174,15.4,4.2,11.2,6.0,-24.1,10.1,31.3,32.6,26.0,8.8,5.8,74109,98.9,105.6,8.5,13.9,Kodiak Island,Alaska,150,37.7,26.8,5.7,529,6.4,2.5,239,6,79,1
25.46067686,18.59568831,16.54823558,12.10405877,7.997109479,9.635071661,1.095989401,3.841984825,72,0.86715645,7658,92.23172347,41,0.493797423,1,0.01204384,2.55329399,73,30.1,12.8,17.3,2.2,-8.3,22.3,53.6,19.3,4.8,45.1,19.9,32728,43.7,105.6,8.5,8.3,Kusilvak,Alaska,158,58.2,45.2,11.5,522,16.2,5.0,229,6,80,1
17.2652804,13.54757404,14.24070573,13.04347826,11.90926276,14.05166982,1.764335224,23.75551355,16,1.008191556,976,61.49968494,50,3.150598614,5,0.315059861,10.27095148,-20,23.8,11.9,11.9,5.0,-25.0,14.5,41.9,27.9,15.8,25.2,11.6,49403,65.9,105.6,8.5,14.5,Lake and Peninsula,Alaska,164,48.6,37.4,9.2,97,11.2,3.9,42,6,81,1
14.60273209,14.52560171,12.85196543,14.40572438,12.34457764,13.01273116,1.769352291,82.75067373,1374,1.276833008,7385,6.862745098,1884,1.750766657,426,0.395873989,6.963107518,1227,14.0,5.7,8.3,1.3,3.2,7.6,32.2,39.0,21.2,10.4,7.6,74649,99.6,105.6,8.5,16.2,Matanuska-Susitna,Alaska,170,42.1,31.9,6.5,4681,8.0,2.8,2049,3,82,1
20.61350919,16.95643485,15.44764189,13.60911271,10.11191047,10.79136691,1.139088729,15.65747402,83,0.829336531,7554,75.47961631,152,1.518784972,16,0.159872102,6.354916067,40,21.0,11.1,9.9,1.1,-5.8,15.9,42.9,26.6,14.6,25.6,11.6,55318,73.8,105.6,8.5,11.7,Nome,Alaska,180,51.3,39.4,8.8,536,11.3,3.8,233,6,83,1
15.88330632,12.65194489,13.99918963,15.2856564,12.63168558,17.25081037,1.073743922,32.70867099,155,1.570097245,5210,52.77552674,599,6.067666126,174,1.762560778,5.11547812,41,15.8,7.0,8.8,2.8,-4.7,10.2,43.0,30.2,16.6,14.5,7.0,89276,119.2,105.6,8.5,11.9,North Slope,Alaska,185,45.3,35.2,7.1,475,8.1,2.9,200,6,84,1
21.34011211,16.92087081,16.46460696,12.76235171,9.399035328,11.45874071,1.798983183,12.00625733,122,1.590405423,6082,79.28562117,63,0.821274932,18,0.23464998,6.061791162,-96,21.5,10.2,11.3,1.6,-23.7,18.1,47.3,22.8,11.7,25.3,14.2,59337,79.2,105.6,8.5,11.0,Northwest Arctic,Alaska,188,52.5,41.1,9.4,432,11.8,4.0,186,6,85,1
12.48059609,10.40049674,11.30083825,12.1701335,12.07699472,14.37441788,2.980440857,75.31822415,74,2.297423161,354,10.99037566,105,3.259857187,26,0.807202732,7.326917106,-38,6.8,13.0,-6.2,4.3,-5.6,10.3,31.9,30.3,27.6,8.9,8.7,66075,88.2,105.6,8.5,23.8,Petersburg,Alaska,195,40.4,29.1,8.1,188,8.7,3.2,77,6,86,1
12.56617876,12.69075055,10.33945811,12.23917783,11.02460293,15.92961694,2.133291809,46.9947057,36,0.56057303,2759,42.96169418,62,0.96543133,30,0.467144192,8.050451573,-47,11.5,5.7,5.7,0.6,-13.0,9.8,37.3,35.3,17.6,21.2,10.9,49356,65.9,105.6,8.5,21.3,Prince of Wales-Hyder,Alaska,198,48.2,34.3,9.9,457,10.9,4.0,185,6,87,1
11.0095987,12.68648086,13.0449867,14.16676304,12.89464554,13.09124552,3.608187811,64.91268648,87,1.006129293,1412,16.32936278,702,8.118422574,36,0.416329363,9.217069504,-39,10.2,4.5,5.7,6.1,-10.0,6.0,28.3,33.0,32.6,7.3,4.2,71825,95.9,105.6,8.5,20.8,Sitka,Alaska,220,34.3,27.8,6.9,431,7.2,2.9,189,6,88,1
10.19163763,6.445993031,12.10801394,21.34146341,15.24390244,12.80487805,2.351916376,85.97560976,8,0.696864112,59,5.139372822,29,2.526132404,4,0.348432056,5.31358885,-14,9.5,19.9,-10.4,1.7,-1.7,6.3,23.4,36.6,33.7,9.2,9.8,74635,99.6,105.6,8.5,16.9,Skagway,Alaska,230,38.8,30.9,6.0,53,6.6,2.6,23,6,89,1
14.64296039,12.50361376,12.31569818,13.41428158,12.30124313,13.35646141,2.110436542,77.37785487,138,1.994796184,869,12.56143394,163,2.356172304,32,0.462561434,5.247181266,33,13.3,6.2,7.1,5.4,-2.5,9.8,32.6,38.5,19.1,17.2,9.6,63527,84.8,105.6,8.5,18.2,Southeast Fairbanks,Alaska,240,47.4,33.9,7.8,371,8.9,3.1,153,6,90,1
10.78705553,11.14662405,10.46743907,9.908110268,9.908110268,15.42149421,4.514582501,69.15701159,12,0.47942469,414,16.54015182,83,3.316020775,2,0.079904115,10.42748702,-8,8.8,21.9,-13.2,4.8,9.6,11.7,37.6,30.0,20.7,13.6,7.0,57832,77.2,105.6,8.5,30.5,Wrangell,Alaska,275,46.6,31.7,10.0,182,10.6,3.9,72,6,91,1
10.7615894,8.609271523,12.74834437,11.58940397,12.58278146,16.55629139,4.304635762,35.92715232,12,1.986754967,239,39.56953642,41,6.78807947,8,1.324503311,14.40397351,-3,6.6,0.0,6.6,6.6,-11.6,8.2,38.4,33.5,20.0,15.6,8.2,59523,79.5,105.6,8.5,20.8,Yakutat,Alaska,282,46.6,34.2,9.8,45,9.6,3.9,18,6,92,1
15.93767599,14.2481697,12.25830674,13.00919842,9.686502722,12.50234654,2.571804017,23.10869157,52,0.976159189,3707,69.5888868,21,0.394218134,7,0.131406045,5.800638258,-69,12.1,12.5,-0.4,0.4,-12.5,14.3,40.3,32.0,13.4,28.2,15.3,38912,51.9,105.6,8.5,19.4,Yukon-Koyukuk,Alaska,290,49.1,35.0,11.3,408,12.9,4.7,170,6,93,1
14.28054248,15.84421733,13.49661645,11.63496616,10.57534323,12.70015873,3.416970676,22.37461361,410,0.570887521,53827,74.94917709,323,0.449747974,30,0.041772258,1.613801554,273,13.6,9.8,3.8,0.9,0.1,20.4,33.1,34.8,11.7,44.7,10.1,33652,57.0,73.2,6.1,19.7,Apache,Arizona,1,49.5,35.9,11.7,5693,14.3,5.4,2669,6,94,2
11.74883648,12.68438905,12.54003313,11.90818017,9.996844679,12.00757277,5.155005127,87.71397018,5852,4.616234125,2225,1.755147117,2875,2.267886724,535,0.422024138,3.224737714,1780,11.1,10.3,0.8,1.5,13.3,12.8,23.5,40.7,23.0,23.2,5.6,49164,83.2,73.2,6.1,27.8,Cochise,Arizona,3,46.8,33.3,9.2,8393,9.2,4.0,3761,4,95,2
11.24154731,15.70414549,21.71517773,12.09486609,10.18312403,10.87613928,2.359751915,65.66984474,2089,1.462332171,39414,27.59040699,2941,2.058745292,264,0.184804066,3.033866745,1747,11.0,6.2,4.8,1.0,7.4,10.4,21.4,32.6,35.6,17.7,5.5,60187,101.9,73.2,6.1,16.7,Coconino,Arizona,5,33.1,25.5,6.0,6344,7.3,3.0,3246,4,96,2
11.35111062,10.59771011,9.643897641,9.46018668,8.669672846,12.95069495,6.428027983,78.51695151,451,0.836905491,9615,17.84223125,509,0.944534135,82,0.152164635,1.707212975,260,10.5,14.8,-4.2,0.5,9.1,14.7,28.6,38.2,18.5,32.9,5.9,43585,73.8,73.2,6.1,35.3,Gila,Arizona,7,48.8,33.1,11.9,4681,12.6,4.9,1979,5,97,2
14.63017441,15.66242908,15.00315192,13.61105274,11.70939273,10.24637529,3.472368145,81.7267283,680,1.786089515,5191,13.63469216,263,0.690796386,81,0.21275478,1.948938853,571,13.9,7.9,6.0,1.2,9.2,14.4,29.9,40.5,15.3,23.2,5.1,50157,84.9,73.2,6.1,18.4,Graham,Arizona,9,48.0,35.1,7.8,2028,8.3,3.5,921,5,98,2
15.48033323,14.39417906,13.83528419,14.64726352,11.69461141,11.14626173,3.574818096,90.16134135,199,2.098492038,389,4.102077402,90,0.949066751,11,0.115997047,2.573025414,15,15.5,5.3,10.2,1.7,-8.8,11.0,36.2,40.9,11.9,11.4,4.3,65818,111.4,73.2,6.1,17.4,Greenlee,Arizona,11,43.9,34.0,6.9,444,7.1,3.3,213,6,99,2
9.166745663,9.275760736,9.071949948,8.536354157,7.626315291,10.63133946,11.2854299,76.51436155,256,1.213385155,3837,18.18655797,205,0.971656081,29,0.137453787,2.976585458,363,9.9,14.6,-4.7,3.5,21.9,22.7,33.0,32.0,12.4,32.2,6.2,37350,63.2,73.2,6.1,44.8,La Paz,Arizona,12,56.6,36.0,16.1,2538,14.5,6.0,970,6,100,2
12.89763545,13.6165034,14.22292071,13.7470459,12.70526777,12.16559536,3.568788961,83.05430006,275869,6.254364264,123814,2.807049204,202798,4.597735026,12814,0.290512612,2.996038835,81244,12.3,7.3,5.0,2.3,13.6,12.6,22.6,32.8,32.0,17.0,4.1,65234,110.4,73.2,6.1,19.5,Maricopa,Arizona,13,40.8,30.8,7.0,214586,7.6,3.3,105112,1,101,2
8.934860415,9.857790503,9.791935099,9.526604629,9.401574803,13.50226676,6.829873539,91.78286805,2709,1.292770222,6331,3.021235982,2599,1.240276784,527,0.251491291,2.411357671,2436,8.4,15.5,-7.1,-0.9,18.6,14.7,34.8,37.6,12.9,25.7,5.8,45129,76.4,73.2,6.1,35.9,Mohave,Arizona,15,49.2,29.8,12.4,19531,12.9,4.7,7559,4,102,2
14.41984698,14.81280275,12.19521029,11.2399837,10.42057133,12.1698583,3.726741817,50.42147675,1114,1.008646838,50383,45.618181,757,0.685409027,127,0.114989361,2.151297026,1301,13.5,9.7,3.8,0.6,8.1,17.2,30.1,36.9,15.8,40.7,7.8,40650,68.8,73.2,6.1,22.5,Navajo,Arizona,17,49.1,33.4,11.3,8569,12.6,4.8,3679,5,103,2
11.35050184,12.59170434,15.70438266,11.74874143,10.94369693,11.61362099,4.831518094,84.89345792,43252,4.162556433,44984,4.32924347,35302,3.397451382,2438,0.234632215,2.982658581,11571,10.9,9.7,1.2,2.2,9.9,11.7,22.5,34.0,31.9,21.4,4.5,53395,90.4,73.2,6.1,24.4,Pima,Arizona,19,42.0,29.8,8.4,63461,8.1,3.6,28191,3,104,2
12.00322943,12.80253524,12.16156981,13.386024,12.06763907,11.07264424,3.959404032,82.82901476,23222,5.193474945,29746,6.652532328,8570,1.916634238,1906,0.426266611,2.982077122,15024,10.3,7.3,3.0,2.0,31.0,14.6,29.7,36.8,19.0,16.7,5.0,58848,99.6,73.2,6.1,24.7,Pinal,Arizona,21,52.6,38.6,8.8,27761,9.5,3.8,12358,2,105,2
14.22889209,15.52535959,12.37556707,10.69209434,11.02534884,11.88321042,4.091505235,95.70424201,435,0.935262626,655,1.408269012,355,0.763260304,68,0.146201974,1.042764077,-125,13.7,6.9,6.9,2.3,-9.5,24.4,27.2,27.4,21.0,34.5,9.3,40545,68.6,73.2,6.1,22.7,Santa Cruz,Arizona,23,48.2,37.8,9.4,2930,8.4,4.7,1487,5,106,2
8.473100481,9.777450182,9.211053782,8.865353696,9.176138935,13.43531917,6.785118517,93.44118141,2030,0.875026402,4925,2.122908881,2742,1.181932213,345,0.148711384,2.230239706,3938,8.0,13.1,-5.1,-0.1,22.1,9.7,25.7,39.4,25.2,17.9,4.5,48758,82.5,73.2,6.1,38.5,Yavapai,Arizona,25,46.9,28.7,11.0,19213,11.1,4.4,7876,4,107,2
14.11270554,14.01182305,15.7404963,12.41938829,10.06043521,10.10333384,5.34394328,91.1982388,5712,2.692713833,4824,2.274098657,3367,1.587249208,532,0.250791975,1.996907528,2372,14.1,7.7,6.4,3.7,4.8,27.9,25.9,31.4,14.8,26.6,17.0,44116,74.7,73.2,6.1,22.4,Yuma,Arizona,27,48.9,38.2,9.4,13649,9.0,4.2,6229,4,108,2
13.18025775,11.79019641,11.75080196,10.87286848,12.05470201,13.60796893,4.963700827,72.09184535,4420,24.87478192,64,0.360177838,148,0.83291125,7,0.039394451,1.800889189,-135,13.2,12.7,0.6,-0.1,-8.0,17.0,38.3,29.2,15.5,23.6,3.4,43887,93.2,75.0,6.5,25.6,Arkansas,Arkansas,1,54.2,39.8,11.2,1411,12.2,4.2,536,6,109,3
12.57607503,12.43639629,11.5683927,10.490871,12.2867405,13.79327547,4.519604909,72.59802454,4994,24.91270079,143,0.713359274,51,0.254414846,20,0.099770528,1.421730021,-273,11.8,12.7,-0.8,-0.2,-12.7,17.7,39.9,29.2,13.2,28.7,5.5,41127,87.3,75.0,6.5,24.5,Ashley,Arkansas,3,56.7,39.3,11.6,1665,12.7,4.4,631,6,110,3
9.260193662,10.10836397,9.027127033,9.39715034,9.721521421,13.51546169,8.027583556,96.59049953,166,0.398856292,329,0.790504337,218,0.523799226,27,0.064874216,1.631466398,303,8.3,16.8,-8.5,0.4,15.8,11.8,35.0,34.8,18.3,21.7,4.1,39686,84.3,75.0,6.5,38.9,Baxter,Arkansas,5,51.0,34.2,13.1,4036,13.2,4.4,1381,5,111,3
14.28057871,14.31946238,12.96513675,15.23616328,13.15405271,11.6009068,3.130869233,88.67494718,5528,2.027820167,5137,1.884390774,11131,4.083152365,1954,0.716780139,2.612909379,6104,13.7,6.6,7.0,1.8,15.6,11.9,29.1,26.5,32.4,11.0,2.9,68978,146.5,75.0,6.5,17.7,Benton,Arkansas,7,43.8,34.1,7.7,14170,8.1,2.8,5240,3,112,3
12.5506937,12.33191035,11.64087513,11.24066169,11.68089648,13.4791889,5.07470651,95.86446105,160,0.426894344,326,0.869797225,258,0.688367129,43,0.114727855,2.035752401,-6,12.8,12.1,0.7,0.0,-0.8,13.0,33.8,37.2,16.0,20.0,3.5,44482,94.5,75.0,6.5,26.4,Boone,Arkansas,9,50.7,34.1,11.0,2904,12.1,3.8,1021,5,113,3
13.0127558,12.99440213,11.19574195,11.91153528,12.04001101,13.11370102,4.918784987,68.71616041,3015,27.66816555,166,1.523355052,50,0.458841883,5,0.045884188,1.587592915,44,11.2,12.0,-0.7,0.0,4.8,18.0,41.6,25.1,15.2,28.0,4.5,37729,80.1,75.0,6.5,25.7,Bradley,Arkansas,11,54.7,38.4,11.0,847,11.7,4.3,332,6,114,3
9.873033921,11.21849536,11.82490051,10.68789085,11.91965132,15.40648096,5.268144779,75.68694334,1127,21.35683153,37,0.70115596,15,0.284252416,1,0.018950161,1.951866591,53,9.3,8.4,1.0,0.0,9.0,17.3,43.6,27.0,12.1,19.5,3.9,44969,95.5,75.0,6.5,27.6,Calhoun,Arkansas,13,53.2,39.5,11.5,457,12.5,4.2,170,5,7,3
11.57566524,12.1602948,10.70403572,10.41703575,11.01938136,13.20199837,4.751443858,93.08719838,228,0.807851752,372,1.318073911,436,1.544839315,302,1.070049251,2.171987386,276,11.6,10.8,0.9,1.6,8.9,14.2,34.6,30.8,20.4,24.3,3.2,45023,95.6,75.0,6.5,28.8,Carroll,Arkansas,15,47.7,36.7,11.5,2297,12.0,4.0,818,6,115,3
12.09043878,12.42575206,11.92757233,10.79708756,11.17072236,13.56581721,5.623682698,43.29373443,5669,54.31117072,49,0.46943859,78,0.747269592,4,0.038321518,1.140065147,-201,11.5,14.7,-3.2,0.4,-15.8,19.3,39.2,26.7,14.7,40.9,6.9,31787,67.5,75.0,6.5,25.8,Chicot,Arkansas,17,56.0,43.1,12.3,934,12.8,5.0,385,6,116,3
10.38937492,15.59312814,20.56570418,9.741172204,10.15819772,11.13276823,4.229182721,72.58510494,5399,24.47305199,144,0.652735597,141,0.639136939,12,0.054394633,1.595575903,-119,10.1,10.9,-0.8,0.2,-4.6,10.8,30.5,31.0,27.6,25.1,3.8,45408,96.4,75.0,6.5,22.2,Clark,Arkansas,19,45.8,34.3,8.2,1352,8.7,3.2,546,5,117,3
11.93507106,11.86098202,11.78689298,10.80352933,11.51747828,14.03650569,5.482589075,97.06337981,114,0.767831885,76,0.511887924,29,0.195325655,3,0.020206102,1.441368627,-63,12.3,13.2,-0.9,-0.1,-3.3,19.3,41.2,27.8,11.6,27.2,4.4,37687,80.0,75.0,6.5,27.2,Clay,Arkansas,21,51.4,36.1,12.4,1316,14.1,4.3,458,6,13,3
9.705587823,11.04346085,9.341077509,10.17824955,10.73502904,14.47226117,6.953735229,96.67935109,108,0.432605648,186,0.74504306,125,0.500700981,10,0.040056079,1.60224314,-81,8.8,15.4,-6.6,-0.2,3.5,15.3,40.7,29.1,14.9,21.7,4.5,44902,95.3,75.0,6.5,33.3,Cleburne,Arkansas,23,51.8,33.7,12.5,2303,13.1,4.2,790,6,14,3
10.61361936,13.507109,10.51384385,11.01272138,12.27238713,14.28036917,4.926415565,86.24345223,929,11.58643053,41,0.511349464,13,0.162135196,3,0.037415814,1.459216762,-163,10.4,10.5,-0.1,0.0,-20.1,11.4,47.2,25.2,16.2,18.4,3.9,47600,101.1,75.0,6.5,26.3,Cleveland,Arkansas,25,55.5,40.1,11.8,677,12.7,4.1,240,4,118,3
11.50528954,15.42252624,17.24943706,10.48986702,10.02676637,11.87492034,4.851935251,61.12503718,8453,35.91366784,140,0.594808174,251,1.066406084,10,0.042486298,1.257594426,-163,10.8,12.0,-1.2,1.2,-5.8,15.0,39.9,24.5,20.6,27.2,4.8,40909,86.9,75.0,6.5,22.8,Columbia,Arkansas,27,53.0,41.8,9.7,1689,10.4,3.8,675,5,119,3
12.28758796,12.2253602,11.27758365,11.50256091,11.64616342,14.27887607,5.102675793,84.76377387,2391,11.44511991,183,0.8759753,97,0.464314777,7,0.033507252,2.417308889,43,10.4,10.2,0.2,0.2,1.9,14.1,43.4,26.5,16.0,24.1,4.4,44565,94.6,75.0,6.5,25.2,Conway,Arkansas,29,52.1,39.1,10.8,1610,11.8,3.9,593,6,120,3
